"Transect_ID","Width_per_Side_m","Belt_Perimeter_m","Belt_Area_m2","Length_m","Depth_Mean","Slope_Mean","Rugosity_Mean","Seabird_N15_Mean","Depth_SD","Slope_SD","Rugosity_SD","Seabird_N15_SD","Depth_Min","Slope_Min","Rugosity_Min","Seabird_N15_Min","Depth_Max","Slope_Max","Rugosity_Max","Seabird_N15_Max","Dominant_Habitat","Live_Coral_m2","Grazing_Surface_Area","REI","Fishing_Proximity","Native_Vegetation","Long_UTM6S","Lat_UTM6S"
"Hiraanae_Auroa_Hoa_3",2.5,77.465101529,168.66592584,33.7325507645,-1.0616168371514,22.2618277117594,1.15609641877284,10.6357017018879,0.419119017692748,15.1862992072992,0.135654814269224,0.732278477719902,-2.0699999332428,0.318306297063828,0.994936525821686,7.98456430435181,-0.259999990463257,64.1102294921875,1.82465934753418,13.5047740936279,"Live Coral",118.182770406303,134.94696955058,4982.0428040538,1125.77269083893,22.56,227325.04245,8120020.3154
"Hiraanae_Auroa_Hoa_4",2.5,64.6000370265,136.501375682,27.3000185132,-0.891701826181921,17.4145284140763,1.10467653188825,9.04556190118311,0.399765111311108,13.9309820607752,0.117805046701982,0.588630478656175,-1.68999993801117,0.318306297063828,0.995789110660553,7.30243730545044,-0.259999990463257,63.2693901062012,1.70766186714172,10.8109178543091,"Live Coral",95.4923297881614,113.955889326762,5059.59948553843,1134.18207592839,22.56,227288.0333,8120039.2106
"Hiraanae_Lagoon_Side_Southwest_1",2.5,74.3443738439,160.860387874,32.1721869219,-1.31485999024328,4.1999657347379,1.02088508079994,8.16197705348956,0.0508461501260323,3.38104556587771,0.0202740898595571,0.389490858899046,-1.44999992847443,4.097853919258e-15,1.00075376033783,6.64119005203247,-0.909999966621399,31.3503665924072,1.21690428256989,9.56187152862549,"Bare",19.9956042288809,19.9956042288809,15323.6661952967,1029.92118371319,10.87,227529.7732,8119805.5043
"Hiraanae_Lagoon_Side_Southwest_2",2.5,66.2544151298,140.633518762,28.1272075649,-1.04238641340231,6.56924410520581,1.0368985650788,7.73940025379623,0.163805179445552,10.2344085792268,0.0730273149287793,0.383752338365752,-1.26999998092651,1.82041991683289e-15,1.00038659572601,5.79814624786377,-0.25,52.2605667114258,1.46666669845581,9.60470581054688,"Bare",31.650556044071,41.1833320794394,12854.9683238271,1058.18044002184,10.87,227568.0263,8119813.7
"Hiraanae_Lagoon_Side_Southwest_3",2.5,75.4242666152,163.56147363,32.7121333076,-1.17406264683124,5.80475723235538,1.03339117447579,9.01489534792237,0.0796288045656831,5.98461597820972,0.0466843437886415,0.353644060057047,-1.33999991416931,2.68100285014442e-15,1.00060880184174,7.22862815856934,-0.759999990463257,38.6793365478516,1.36061501502991,10.3354969024658,"Bare",23.7902072940306,23.7902072940306,15325.6733041247,1030.30599220519,10.87,227520.60035,8119814.35415
"Hiraanae_Lagoon_Side_Southwest_4",2.5,67.1592948397,142.896071699,28.5796474199,-0.732264133313167,6.86435323724957,1.03744739414011,9.32927207766839,0.101357830809121,5.74094514525879,0.0436566025862805,0.370680263091935,-0.959999978542328,1.0369523876987e-14,1.00145149230957,8.12230682373047,-0.280000001192093,36.2945556640625,1.36912763118744,10.8682889938354,"Live Coral",115.483811239246,116.196595665591,12795.5010711729,1068.64043152512,10.87,227550.62315,8119840.8245
"Honuea_Southwest_Point_1",2.5,78.5231853468,171.305385034,34.2615926734,-0.674188960447243,4.71051149850686,1.0201222443518,2.34241257123747,0.0760858775272669,5.85953330457449,0.042309177637217,0.340655706367978,-0.849999964237213,5.43290193445755e-15,1.00026118755341,0.995915830135345,-0.0899999961256981,41.1937942504883,1.53277134895325,4.0161657333374,"Bare",19.7911838983237,19.7911838983237,3631.27744391115,2190.65197558517,66.02,224332.0054,8117829.5045
"Honuea_Southwest_Point_2",2.5,62.1639525858,130.40956885,26.0819762929,-0.719088381125453,5.01229943238322,1.02097439996445,1.69577344054181,0.0810112149492095,5.63875677264014,0.0352783123046185,0.298476279185337,-0.879999995231628,1.21583134659871e-14,1.00049316883087,0.879842460155487,-0.280000001192093,36.8600845336914,1.26958703994751,3.20884156227112,"Bare",5.30766940943431,5.30766940943431,4357.48578751852,2208.00370139268,66.02,224310.04305,8117838.5714
"Honuea_Southwest_Point_3",2.5,67.4679726156,143.668857807,28.7339863078,-0.745037574423734,6.30283461363045,1.03122167472254,0.658444646281426,0.0986749090998086,7.31822949204412,0.0591542084819358,0.336017675709778,-0.969999969005585,6.31093544054841e-15,1.00106382369995,0,-0.280000001192093,44.3788871765137,1.51308190822601,2.12692093849182,"Bare",8,8,4262.65179873348,2231.38265514569,66.02,224290.4111,8117832.5533
"Honuea_Southwest_Point_4",2.5,54.531123822,111.326422561,22.265561911,-0.865307422758692,5.76566019889756,1.02328017382946,0.0235010480129953,0.11960048947982,7.01616380313826,0.0429551399401109,0.0962259166005108,-1.10000002384186,6.00655923315026e-15,1.00042855739594,0,-0.28999999165535,41.2560157775879,1.31205201148987,0.857421934604645,"Bare",17.6378351390595,18.0759311422007,4463.5385004342,2250.256494456,66.02,224266.9013,8117837.7792
"Onetahi_Airstrip_Resort_1",2.5,64.2576539407,135.645040155,27.1288269703,-1.0772081900892,3.78370243245015,1.0174982549341,0.0214852237814384,0.0942118751366231,7.11069187728171,0.0545313783904653,0.0889640787330182,-1.26999998092651,4.96279462532492e-16,1.00037252902985,0,-0.329999983310699,51.2959480285645,1.60901033878326,0.936485588550568,"Bare",7.96379895645077,63.5424457544286,4899.37307046142,3124.63188494089,3.52,223709.826,8116739.8409
"Onetahi_Airstrip_Resort_2",2.5,57.7113853622,119.279938796,23.8556926811,-1.02785065967932,8.94185533766743,1.06329228489647,4.85986370037044e-05,0.145567917968197,11.4374462376424,0.107405561433838,0.0017696845169937,-1.19999992847443,8.38766911540723e-16,1.00042271614075,0,-0.179999992251396,57.146110534668,1.69132733345032,0.0644417926669121,"Algae",50.1406431476644,119.279938794631,5011.06599279701,3097.43201872669,3.52,223718.31155,8116782.86495
"Onetahi_Airstrip_Resort_3",2.5,66.3997884005,141.000398334,28.1998942002,-1.14054276129067,8.24151329579541,1.04800177039162,0.0474418014537487,0.125837864278752,8.82876858138432,0.0759530557958675,0.140854620090227,-1.35000002384186,3.7185000494348e-14,1.00100767612457,0,-0.449999988079071,49.9111175537109,1.48968780040741,1.34079134464264,"Live Coral",88.7537624697143,128.429259614466,4854.40880817701,3055.47775676003,3.52,223754.89895,8116795.69765
"Onetahi_Airstrip_Resort_4",2.5,72.3037144542,155.760751652,31.1518572271,-1.07795491518484,8.9528113700867,1.06436154637152,0.707201800159685,0.162187641419627,11.4341657208748,0.117333672372279,0.381874864558894,-1.26999998092651,1.46375318922718e-15,1.00041282176971,0,-0.229999989271164,57.2278099060059,1.93021559715271,2.43021202087402,"Live Coral",68.516078799963,132.192976318533,4740.53892543323,3074.54064141248,3.52,223750.6141,8116757.26965
"Oroatera_Lagoon_Side_Southwest_1",2.5,69.9868482874,149.968920608,29.9934241437,-0.874918899879799,4.03840267781134,1.00815082140513,9.76423404968537,0.0792141916628481,2.93997675391792,0.00942051008600642,0.270794508824575,-1.02999997138977,7.08108490124633e-15,1.0002818107605,8.78620338439941,-0.5,21.1315460205078,1.08941352367401,10.7518396377563,"Bare",12.915392100811,12.915392100811,5163.63003193515,1710.91763915623,9.49,228579.98005,8119674.73855
"Oroatera_Lagoon_Side_Southwest_2",2.5,66.0393357564,140.099921354,28.0196678782,-0.822143754370711,4.2905289317853,1.00714462176826,9.80741656515197,0.0919308307145877,2.84083569609745,0.00636552920780923,0.281452989855537,-1.02999997138977,0.318306297063828,1.00032269954681,8.66224479675293,-0.449999988079071,21.5806980133057,1.05835950374603,10.8353052139282,"Bare",15.8922894685529,15.8922894685529,3953.9788949249,1745.30625798029,9.49,228620.471,8119674.7116
"Oroatera_Lagoon_Side_Southwest_3",2.5,59.6550467055,124.138087837,24.8275233527,-0.774840562585471,7.10288516779011,1.01885264826858,9.66184484578561,0.179977968210956,5.93923277333823,0.0212434606310757,0.456808810431876,-1.04999995231628,1.89727484212199e-06,1.00033950805664,8.69170093536377,-0.280000001192093,38.6712608337402,1.12991607189178,11.3338489532471,"Bare",19.4109392056998,19.4109392056998,5289.33463318658,1679.37933085803,9.49,228540.0188,8119674.9938
"Oroatera_Lagoon_Side_Southwest_4",2.5,63.7130810564,134.281681915,26.8565405282,-0.951411267361974,2.93294238275097,1.00503474217589,9.04495742885015,0.0593159604761295,1.57394397033409,0.00379304333827259,0.226999671918396,-1.12000000476837,1.06411139800958e-14,1.00030529499054,8.23265266418457,-0.75,9.21629047393799,1.02683925628662,9.72607231140137,"Bare",0,0,4533.58542860923,1643.64238016269,9.49,228501.6837,8119673.11075
"Reiono_Exposed_Southeast_1",2.5,72.7793746048,156.950504285,31.3896873024,-0.779472458902576,12.4833285273895,1.0869320825836,4.17447463716936,0.306643504309312,10.8311647013006,0.103972811376446,0.479544715840543,-1.62000000476837,1.09410644403445e-14,0.99989902973175,2.15210556983948,-0.259999990463257,54.722469329834,1.67960333824158,6.42242622375488,"Live Coral",156.95050428476,156.95050428476,53538.4108543684,696.780356436336,93.64,229245.1075,8113715.26995
"Reiono_Exposed_Southeast_2",2.5,64.0620818334,135.156731317,27.0310409167,-0.840073167306141,14.8906508889119,1.10559856812318,4.12381044547715,0.27085096323252,13.867448031601,0.116899398627162,0.51814424009944,-1.25999999046326,1.19691769380958e-14,1.00055575370789,2.74172568321228,-0.25,56.9873275756836,1.64039552211761,6.29439306259155,"Live Coral",93.7950556372534,110.360725967767,53588.4746767273,668.535294938632,93.64,229251.9008,8113684.4079
"Reiono_Exposed_Southeast_3",2.5,67.1230259432,142.807110193,28.5615129716,-0.770939452820287,16.4121379123585,1.1184293034699,2.99049648874842,0.27906162676083,11.6437490662014,0.114663896525107,0.640680847714446,-1.4099999666214,0.318305373191833,0.998854756355286,0.0302962549030781,-0.259999990463257,56.4594573974609,1.72679471969604,4.75593376159668,"Live Coral",142.145880352706,142.807110192196,53773.8881809578,669.189803761437,93.64,229274.84985,8113680.831
"Reiono_Exposed_Southeast_4",2.5,64.8743005278,137.188519932,27.4371502639,-0.890420204643662,4.03492070736747,1.01194524459751,6.29452281615019,0.104886305282845,4.33842058394061,0.0249214933125936,0.330934514725239,-1.04999995231628,4.01605001831102e-15,1.00051581859589,4.94333982467651,-0.340000003576279,31.6866989135742,1.22251987457275,7.40150547027588,"Bare",31.5625315056241,31.6175931457838,53535.665942814,634.59209799007,93.64,229213.4027,8113655.0047
"Reiono_Exposed_Southeast_5",2.5,58.6266074699,121.568234595,24.3133037349,-1.02198216228372,13.8316476876946,1.09755112395609,5.91932328258874,0.290840362021898,11.9197671793533,0.116079640966297,0.486920662479166,-1.52999997138977,0.318306297063828,1.00069653987885,4.41481399536133,-0.299999982118607,53.2963027954102,1.88755059242249,7.9186749458313,"Live Coral",97.1315146453562,110.709740893421,53631.6283272437,659.240460464966,93.64,229211.47275,8113680.50405
"Reiono_Protected_Southwest_1",2.5,67.9310302779,144.826474868,28.965515139,-0.546479737238721,11.0159207489632,1.06598814113118,6.50697318311792,0.152942071943453,8.55873611618744,0.0676126472256484,0.423372090041522,-1.41999995708466,0.318304419517517,1.00199854373932,4.94309711456299,-0.259999990463257,57.5229415893555,1.50452709197998,7.84883594512939,"Live Coral",144.826474867295,144.826474867295,2582.10024620525,560.548127565199,93.64,228760.6472,8113534.935
"Reiono_Protected_Southwest_2",2.5,69.9580530247,149.89581485,29.9790265124,-0.57267984237781,11.6651753184321,1.06852503245969,6.3230249647328,0.241161353059861,10.1090456779256,0.0870678718701256,0.483738650453853,-1.19999992847443,2.93514153344092e-15,1.00074744224548,4.51749086380005,-0.239999994635582,54.1514015197754,1.64824998378754,7.57079553604126,"Live Coral",127.144375964854,149.89581484966,2557.41587517404,521.976937567031,93.64,228765.93965,8113496.6895
"Reiono_Protected_Southwest_3",2.5,79.314548087,173.28711521,34.6572740435,-0.935231072843826,14.5798423728835,1.10950361486493,6.65316214581498,0.369921302754893,12.9452788335349,0.145630469760692,0.579851444592799,-1.5699999332428,0.318305373191833,0.999462306499481,3.76962947845459,-0.259999990463257,61.8544120788574,2.11360955238342,9.07676315307617,"Live Coral",170.770283722576,173.287115209295,2486.60235524685,550.68353782165,93.64,228777.16625,8113534.31995
"Reiono_Protected_Southwest_4",2.5,63.8272012137,134.566598877,26.9136006068,-0.669759019271756,15.0715078175307,1.10028345996596,6.62666312789662,0.230157214781549,10.4259238778753,0.0859885419043755,0.561833383075186,-1.25,0.318306297063828,1.00437867641449,4.75277900695801,-0.25,51.4613418579102,1.69876956939697,8.36476230621338,"Live Coral",127.709279968403,134.566598877107,2484.71479027043,511.445634552025,93.64,228778.8343,8113488.1096
"Rimatuu_Exposed_Southeast_1",2.5,67.3356564124,143.339986235,28.6678282062,-0.831175342211553,15.0524592848798,1.13006088727679,6.12932039161361,0.305440908167286,13.1270906103996,0.165850428341166,0.625189770373517,-1.59999990463257,5.36630386704928e-06,1.00135624408722,4.01385545730591,-0.149999991059303,63.6835708618164,2.0427074432373,8.85028743743896,"Live Coral",137.913468144368,137.913468144368,47583.8992289714,717.763065390682,31.92,227944.88175,8114985.44045
"Rimatuu_Exposed_Southeast_2",2.5,70.7702012367,151.924845588,30.3851006183,-1.31712674834187,15.6559913361807,1.09075591487201,4.80692379028311,0.451154319569859,13.8105372790825,0.130428701851893,0.598147569984407,-1.91999995708466,0.318302512168884,0.998977303504944,3.21387195587158,-0.179999992251396,65.4094543457031,2.24395370483398,8.04914283752441,"Live Coral",142.009524190798,151.924845588335,47807.4715590246,709.555623088372,31.92,227925.6539,8114948.7015
"Rimatuu_Exposed_Southeast_3",2.5,66.183201891,140.458762109,28.0916009455,-1.28229631193943,18.5024919855319,1.1324964319765,4.83194206309976,0.388375842200178,16.665169025572,0.154298050357701,0.548201945565594,-1.9099999666214,0.318306297063828,1.00153613090515,2.61258268356323,-0.159999996423721,65.2191925048828,2.0704345703125,7.69535779953003,"Live Coral",126.283362176269,140.458762109862,48073.634871269,734.33061268658,31.92,227960.54105,8114969.2009
"Rimatuu_Exposed_Southeast_4",2.5,73.0730409258,157.681160844,31.5365204629,-0.984249834861676,21.1133173130202,1.15701356657695,4.49965065530689,0.349162426797455,13.7619350388066,0.155649846672386,0.616995965822328,-2.02999997138977,0.318306297063828,1.00064778327942,2.33174777030945,-0.170000001788139,65.572135925293,2.19439697265625,7.64379167556763,"Live Coral",157.331930000102,157.681160841108,47814.1574604619,711.957788881499,31.92,227932.12645,8114942.52955
"Rimatuu_Protected_Southwest_1",2.5,70.9519128099,152.377643635,30.475956405,-1.0645904304722,16.3552688787492,1.13517262658865,1.39144533522686,0.392312125018371,16.4590223001161,0.1650464073574,0.637095136289024,-1.64999997615814,3.71609998157875e-15,1.00024461746216,0,-0.179999992251396,62.4262390136719,1.98299217224121,4.43340110778809,"Live Coral",104.581624746366,152.377643635016,2743.13285813989,208.342399999286,31.92,227341.10135,8115454.0924
"Rimatuu_Protected_Southwest_2",2.5,69.5683264591,148.923414378,29.7841632296,-0.890417150486409,18.6430046945833,1.14430361114073,1.25291456272454,0.35342127304085,14.9714228815255,0.15227048160929,0.644641785414574,-1.4099999666214,3.79454968424398e-06,1.00029182434082,0,-0.199999988079071,61.7353515625,1.88739502429962,4.28409385681152,"Live Coral",147.286837015767,148.923414379227,2933.71974839228,171.197180975277,31.92,227333.10955,8115413.5689
"Rimatuu_Protected_Southwest_3",2.5,75.9732565603,164.934607659,32.9866282802,-1.05190395795935,11.7738851726348,1.07070875005259,2.70001028978103,0.248110601138627,12.5262121580135,0.091335011577997,0.491317865150872,-1.39999997615814,8.15644277921308e-15,1.00038039684296,0.461851328611374,-0.219999998807907,53.6114044189453,1.54818475246429,4.81270265579224,"Live Coral",134.863613838708,164.934607658681,2510.89296700745,215.530847554229,31.92,227365.7385,8115443.83985
"Rimatuu_Protected_Southwest_4",2.5,52.5117891264,106.280215703,21.2558945632,-0.845135571656086,16.4758718800242,1.09974756695456,3.04516192432177,0.321169237061717,13.9671522834298,0.0926584250750632,0.558498802505911,-1.27999997138977,0.318306297063828,1.00011050701141,1.56382298469543,-0.179999992251396,55.9073448181152,1.45495247840881,4.67419576644897,"Live Coral",102.482539531775,106.280215702654,2469.30462223378,258.924145833012,31.92,227371.00005,8115489.47685
"Tauini_Hoa_1",2.5,63.1721964943,132.93017908,26.5860982471,-1.77962106571146,12.2842428810058,1.06721010542045,11.9077275028409,0.338578790123881,14.8330467499093,0.14382808903432,0.797606728083082,-2.39999985694885,0.450148463249207,1.00017631053925,8.76163196563721,-0.359999984502792,69.777587890625,2.46797585487366,14.6123371124268,"Algae",24.5788573848431,86.7631723602344,2868.94673076631,1087.08768098986,47.15,226963.7934,8120062.544
"Tauini_Hoa_2",2.5,69.4725515892,148.68054664,29.7362757946,-1.09047905302828,17.389452895101,1.11606936775749,11.5129221123302,0.373090210762788,15.5112939029061,0.135919798659958,0.631110783175324,-1.59999990463257,0.318306297063828,1.00079596042633,9.19209861755371,-0.280000001192093,62.1560668945312,1.83190977573395,13.5963220596313,"Live Coral",61.6935687270052,133.255707049804,3161.89793553371,1127.57698284032,47.15,226957.3731,8120105.31495
"Tauini_Hoa_3",2.5,68.1516716805,145.377198118,29.0758358403,-1.14092934203635,21.7459771586432,1.13131898955489,11.2247331629898,0.507792218421779,17.272536126663,0.14544905032481,0.738814965815886,-2.04999995231628,0.318307250738144,0.993838727474213,9.03257942199707,-0.269999980926514,65.7620620727539,2.43805336952209,14.728741645813,"Live Coral",114.119904178544,137.822068183421,3209.42514345622,1121.99629679569,47.15,226978.7882,8120097.4007
"Tauini_Hoa_4",2.5,59.0237673992,122.559328876,24.5118836996,-1.01012497743701,16.8199637834863,1.11332395111813,11.0626603245735,0.38308310278718,14.8698698599897,0.160102874219212,0.672281199922697,-1.62000000476837,1.34157596676232e-06,0.99721622467041,9.3839635848999,-0.280000001192093,62.8506965637207,2.28721880912781,14.1748170852661,"Live Coral",79.3855448806717,98.6128809899456,3975.58471784812,1163.13578447544,47.15,226977.74345,8120136.5323
"Tiaraunu_Lagoon_Southeast_1",2.5,60.0393272023,125.099746978,25.0196636012,-0.654330919629378,2.86626189929319,1.00653659328282,0.521605318611347,0.0637191874254824,2.57093349907154,0.0110112827002055,0.33240612720334,-0.839999973773956,1.27833015965581e-15,1.00036311149597,0,-0.379999995231628,18.1698989868164,1.10680520534515,2.14840412139893,"Bare",44.760932076344,44.760932076344,24609.8683372926,1059.57977908981,23.9,226226.6159,8119884.56545
"Tiaraunu_Lagoon_Southeast_2",2.5,58.5743563818,121.435219601,24.2871781909,-0.614629615258288,5.00243280115736,1.01940295987659,3.60277860482534,0.0743599546349724,3.92227291299635,0.016465318016395,0.446637734175086,-0.779999971389771,4.13712067262682e-15,1.00192105770111,2.41161942481995,-0.299999982118607,21.5806999206543,1.09842157363892,4.8418550491333,"Bare",8.45530030276859,8.45530030276859,17834.0381379,1105.3520599243,23.9,226236.9389,8119950.534
"Aie_Leeward_01E",2.5,67.3500461695,143.37635377,28.6750230848,-0.762365099271687,7.71903459823117,1.04862856446126,5.69839195475225,0.153206738861553,10.6856398124769,0.0811245637259951,0.401365289798867,-0.959999978542328,4.08008825022229e-15,1.00047552585602,4.32416677474976,-0.199999988079071,46.2700386047363,1.48887991905212,7.56623697280884,"Bare",47.6740188086405,57.9919218703581,45155.2733166558,1340.13419091979,91.72,230053.76825,8117638.58145
"Aie_Leeward_02D",2.5,68.3532768531,145.885191421,29.1766384266,-0.558372364890487,7.49653350366234,1.03395903624971,7.2597667582967,0.131211554771554,7.76009290864184,0.0399294412832608,0.500380649746082,-0.819999992847443,1.92731102785341e-15,1.00027525424957,6.07171297073364,-0.219999998807907,37.1866493225098,1.24347770214081,8.7076530456543,"Live Coral",88.9617875335571,110.469004118057,39416.1315745303,1375.62552687167,91.72,230049.0567,8117669.19375
"Aie_Leeward_03B",2.5,65.4417355921,138.604943267,27.7208677961,-0.468708618769469,4.08558308523858,1.01202778465016,8.77107324884899,0.0594254403476177,3.7063392848359,0.0125114323609691,0.300145124947387,-0.569999992847443,2.8020728691855e-15,1.00042307376862,7.49927854537964,-0.259999990463257,19.6282138824463,1.07729375362396,9.61487102508545,"Bare",9.49521826430282,58.5007088110287,21762.9178429775,1408.8335387759,91.72,230019.04635,8117703.52015
"Aie_Windward_01B",2.5,74.0298498778,160.074263887,32.0149249389,-0.478936996407329,5.50888015356683,1.01726546182944,7.65123556891228,0.0919839800856707,4.47542243627544,0.0199698356235671,0.481162236432386,-0.709999978542328,1.52970073928068e-15,1.00029289722443,6.44381856918335,-0.229999989271164,27.3454875946045,1.12607133388519,9.18524932861328,"Bare",37.6622738648093,87.650077841603,33606.5724905672,1560.47687076742,91.72,229990.262,8117852.9152
"Aie_Windward_02D",2.5,62.968939475,132.422528117,26.4844697375,-0.662258486824782,5.08640536719317,1.0186363017478,6.03997537489651,0.108999100122161,4.32829679693371,0.021365921594236,0.499242824854508,-0.879999995231628,1.39143804781688e-14,1.00054466724396,4.52888202667236,-0.25,35.4170570373535,1.19161081314087,8.0356616973877,"Algae",48.4193560699059,109.071361647075,42275.2525598689,1582.51336267772,91.72,229997.97315,8117874.4975
"Aie_Windward_03E",2.5,65.773675882,139.433434708,27.886837941,-0.799593789357666,4.28856364639366,1.0162709518681,5.3738216772762,0.0649230005270004,3.4885951834644,0.0199386738441429,0.354954164504396,-1,3.12997901658367e-15,1.00064635276794,3.70669460296631,-0.439999997615814,29.9194011688232,1.15630352497101,6.4790358543396,"Algae",45.8920219983702,113.969160660669,48903.6280998698,1590.85850745791,91.72,230011.07125,8117883.24905
"Hiraanae_Auroa_Leeward_01B",2.5,72.0502390641,155.127146761,31.025119532,-1.71349879082675,22.1863886774387,1.16865120504365,12.0797556950667,0.60155589676383,17.4454003344961,0.181134962606246,1.35500592015651,-2.60999989509583,0.318302512168884,0.996988296508789,8.01978206634521,-0.25,69.0720596313477,2.07308888435364,15.9830732345581,"Algae",41.8913773432432,155.127146759973,4014.523892869,1127.89912940658,22.56,227338.3403,8120009.74775
"Hiraanae_Auroa_Leeward_02D",2.5,69.5699928307,148.923938414,29.7849964153,-1.35346615127319,4.3976438710475,1.0054990934649,9.81114558148499,0.189403740318972,3.03036854157125,0.00700676259663037,0.407443734597111,-1.80999994277954,7.62591470412867e-15,0.999535977840424,8.8198413848877,-0.879999995231628,24.6135959625244,1.10049569606781,10.9508190155029,"Live Coral",86.9089517545362,148.923938414082,5070.02480622937,1180.18892072902,22.56,227349.7697,8120064.71145
